,time,F8,F4,F3,F7,,
3998,15.992,0.120214633,0.148661063,0.099771203,0.128464164,,
3999,15.996,0.120211039,0.14865748437499998,0.099755742,0.128460711,,
4000,16,0.12021378906249999,0.14865956249999998,0.099742633,0.128463633,,
4001,16.004,0.12022324999999999,0.148667734,0.09973318,0.12847338281249998,,
4002,16.008,0.12022643,0.148669813,0.099723656,0.128476836,,
4003,16.012,0.120224188,0.148667375,0.09971075,0.128474461,,
4004,16.016,0.12022092968749999,0.148664313,0.099696133,0.12847107,,
4005,16.02,0.120223445,0.14866682812499998,0.09968393,0.12847432812499998,,
4006,16.024,0.120233102,0.148675219,0.099674406,0.128484719,,
4007,16.028,0.12023699218749999,0.148677594,0.099664953,0.128488742,,
4008,16.032,0.120234477,0.148674719,0.099652648,0.12848669531249998,,
4009,16.036,0.120230625,0.148671219,0.099639,0.128483313,,
4010,16.04,0.12023333593749999,0.148673969,0.099626531,0.128486297,,
4011,16.044,0.120242727,0.148682188,0.099616609,0.128496016,,
4012,16.048,0.12024574218749999,0.14868399999999998,0.099606883,0.128499102,,
4013,16.052,0.12024329687499999,0.14868125,0.099595219,0.128496352,,
4014,16.056,0.12023877343749999,0.14867706249999998,0.099582641,0.128491758,,
4015,16.06,0.120240617,0.14867873437499998,0.099571547,0.128493875,,
4016,16.064,0.120249734,0.148686844,0.099563695,0.128503359,,
4017,16.068,0.12025321874999999,0.148689203,0.099556086,0.12850675,,
4018,16.072,0.120250438,0.148686047,0.09954482,0.128504063,,
4019,16.076,0.120246344,0.148682281,0.099531281,0.128500313,,
4020,16.08,0.120248758,0.1486845,0.099519008,0.128503094,,
4021,16.084,0.12025798437499999,0.148692516,0.099509789,0.12851261718749998,,
4022,16.088,0.120261203,0.148694859,0.099501203,0.128516438,,
4023,16.092,0.120258789,0.148692516,0.099489703,0.12851415624999998,,
4024,16.096,0.12025516406249999,0.148689469,0.09947582,0.12851096874999998,,
4025,16.1,0.12025751562499999,0.148691813,0.099463117,0.128513984,,
4026,16.104,0.12026703124999999,0.148700453,0.099453766,0.128523945,,
4027,16.108,0.120270617,0.14870343749999998,0.099444172,0.128527734,,
4028,16.112,0.12026834374999999,0.148701266,0.099430766,0.128525586,,
4029,16.116,0.120264516,0.14869801562499999,0.099415844,0.12852179687499998,,
4030,16.12,0.12026703124999999,0.148700563,0.099402133,0.12852444531249999,,
4031,16.124,0.120276492,0.14870925,0.099392477,0.128533938,,
4032,16.128,0.120280375,0.148712203,0.099382953,0.128537555,,
4033,16.132,0.120277828,0.148709875,0.099371586,0.12853481249999998,,
4034,16.136,0.12027353906249999,0.148706234,0.099359078,0.128530414,,
4035,16.14,0.12027514843749999,0.148707969,0.099347547,0.12853243,,
4036,16.144,0.120284266,0.14871615624999998,0.099338531,0.128541953,,
4037,16.148,0.12028728124999999,0.148718438,0.099330516,0.128545203,,
4038,16.152,0.12028436718749999,0.148715547,0.099320055,0.128542383,,
4039,16.156,0.120280578,0.148712266,0.099308148,0.128538461,,
4040,16.16,0.12028296093749999,0.148714875,0.099297156,0.128540875,,
4041,16.164,0.12029218,0.148723563,0.099288102,0.128549859,,
4042,16.168,0.12029536718749999,0.148726516,0.099278547,0.12855318,,
4043,16.172,0.12029274999999999,0.14872420312499998,0.099266977,0.128550367,,
4044,16.176,0.12028879687499999,0.148720781,0.099253867,0.128545875,,
4045,16.18,0.12029107,0.14872309374999998,0.099242937,0.12854782,,
4046,16.184,0.120300125,0.14873114062499998,0.099235328,0.128556867,,
4047,16.188,0.12030294531249999,0.148733313,0.099227586,0.128560289,,
4048,16.192,0.120299727,0.148730609,0.099216453,0.128558281,,
4049,16.196,0.12029519531249999,0.148726844,0.099203281,0.128554859,,
4050,16.2,0.120297508,0.148729297,0.099191445,0.128557906,,
4051,16.204,0.120306328,0.148737375,0.099183492,0.128567328,,
4052,16.208,0.12030897656249999,0.148739359,0.099175281,0.128570719,,
4053,16.212,0.120305891,0.148736063,0.099165258,0.128568305,,
4054,16.216,0.12030163281249999,0.148732375,0.09915282,0.12856475,,
4055,16.22,0.120303813,0.148734453,0.099142086,0.128567164,,
4056,16.224,0.12031246093749999,0.14874226562499998,0.099135383,0.128576953,,
4057,16.228,0.120315047,0.14874437499999998,0.099127438,0.128580844,,
4058,16.232,0.120312398,0.148741797,0.099116711,0.128578727,,
4059,16.236,0.120308406,0.148738453,0.099104672,0.128575211,,
4060,16.24,0.120310352,0.148740766,0.099094109,0.128577352,,
4061,16.244,0.12031950781249999,0.14874931249999998,0.099086133,0.12858614062499998,,
4062,16.248,0.120322352,0.148751453,0.099079625,0.128588422,,
4063,16.252,0.120319406,0.148748406,0.099070539,0.128585,,
4064,16.256,0.120315047,0.14874478124999999,0.099059344,0.12858033593749998,,
4065,16.26,0.120317156,0.14874712499999998,0.099049891,0.128582453,,
4066,16.264,0.120326078,0.148755344,0.099044492,0.128591438,,
4067,16.268,0.12032889062499999,0.148757594,0.099039492,0.128594219,,
4068,16.272,0.120325336,0.148754547,0.099031914,0.12859043,,
4069,16.276,0.120320781,0.14875075,0.099022266,0.128585633,,
4070,16.28,0.120322758,0.148752828,0.099013711,0.12858738281249998,,
4071,16.284,0.12033153906249999,0.148761047,0.099008617,0.128596094,,
4072,16.288,0.120334055,0.148762984,0.099003484,0.12859847656249998,,
4073,16.292,0.120330805,0.148759938,0.09899457,0.128595195,,
4074,16.296,0.120326211,0.148756188,0.098984945,0.128590766,,
4075,16.3,0.12032755468749999,0.148758125,0.098977805,0.128592641,,
4076,16.304,0.12033610156249999,0.14876610937499998,0.098974016,0.128601297,,
4077,16.308,0.120338578,0.148768094,0.09897043,0.128603508,,
4078,16.312,0.120335164,0.148765203,0.098963922,0.128600117,,
4079,16.316,0.120330398,0.148761484,0.098955344,0.12859542968749998,,
4080,16.32,0.120332047,0.1487635,0.098948133,0.128597438,,
4081,16.324,0.120340289,0.148771141,0.098943977,0.128605789,,
4082,16.328,0.120342602,0.148773016,0.098940289,0.128608234,,
4083,16.332,0.12033942187499999,0.148770203,0.098933516,0.128605117,,
4084,16.336,0.120334758,0.14876651562499998,0.098924531,0.128600789,,
4085,16.34,0.12033607,0.148768328,0.098918625,0.12860223437499999,,
4086,16.344,0.120344313,0.14877585937499999,0.098914977,0.128610852,,
4087,16.348,0.120346797,0.148777438,0.09891125,0.128613398,,
4088,16.352,0.120343211,0.14877445312499998,0.098905719,0.128610078,,
4089,16.356,0.120338914,0.148770938,0.098897742,0.128605383,,
4090,16.36,0.12034129687499999,0.14877345312499998,0.098891,0.128607828,,
4091,16.364,0.120350078,0.148781594,0.098885937,0.12861705468749998,,
4092,16.368,0.120351859,0.148782844,0.098881313,0.128619664,,
4093,16.372,0.12034814062499999,0.148779547,0.098874375,0.12861682,,
4094,16.376,0.12034337499999999,0.148775469,0.09886532,0.128612125,,
4095,16.38,0.120344953,0.148777266,0.098858984,0.128613703,,
4096,16.384,0.120352969,0.14878468749999998,0.098855531,0.128622414,,
4097,16.388,0.120354844,0.148786094,0.098851844,0.128624797,,
4098,16.392,0.120351359,0.14878260937499999,0.098844938,0.128622148,,
4099,16.396,0.120346531,0.148778219,0.09883682,0.128618859,,
4100,16.4,0.12034807,0.148779891,0.098830555,0.128622016,,
4101,16.404,0.120356453,0.148787594,0.098826625,0.128631,,
4102,16.408,0.12035863281249999,0.148789281,0.098822773,0.12863375,,
4103,16.412,0.120355281,0.148786391,0.09881543,0.128630969,,
4104,16.416,0.120351117,0.14878260937499999,0.098805406,0.12862664062499998,,
4105,16.42,0.12035286718749999,0.14878428124999998,0.098797422,0.128628617,,
4106,16.424,0.12036107812499999,0.148791359,0.098792398,0.128637703,,
4107,16.428,0.12036328906249999,0.148792563,0.098787867,0.128640891,,
4108,16.432,0.12035983593749999,0.148788703,0.098780359,0.12863871093749998,,
4109,16.436,0.120354672,0.148783781,0.098771242,0.12863485156249999,,
4110,16.44,0.120356453,0.14878524999999998,0.098763563,0.128637438,,
4111,16.444,0.120365172,0.14879262499999998,0.098759,0.128646422,,
4112,16.448,0.120367586,0.148793875,0.098754109,0.128649305,,
4113,16.452,0.12036399218749999,0.148790281,0.098745891,0.128647227,,
4114,16.456,0.12035953906249999,0.148785922,0.098735531,0.128644039,,
4115,16.46,0.120361813,0.148787594,0.098726953,0.12864635156249998,,
4116,16.464,0.120370766,0.148795141,0.098721219,0.128655438,,
4117,16.468,0.120373313,0.148796391,0.098715484,0.128658656,,
4118,16.472,0.12036996093749999,0.14879262499999998,0.098707,0.128656617,,
4119,16.476,0.120365406,0.148788266,0.098696672,0.12865356249999998,,
4120,16.48,0.12036701562499999,0.148789719,0.09868782,0.12865671874999998,,
4121,16.484,0.120375828,0.148797156,0.098680617,0.128666039,,
4122,16.488,0.120378984,0.14879926562499998,0.098672398,0.128669688,,
4123,16.492,0.1203765,0.148796313,0.098661977,0.128667039,,
4124,16.496,0.12037237499999999,0.14879221874999998,0.098650438,0.128663156,,
4125,16.5,0.120374688,0.148794063,0.098641117,0.128665938,,
4126,16.504,0.120383508,0.148801547,0.098635148,0.128675258,,
4127,16.508,0.12038618749999999,0.148803391,0.098628242,0.128678945,,
4128,16.512,0.12038283593749999,0.1488,0.098618219,0.12867629687499998,,
4129,16.516,0.120378078,0.148795438,0.098606992,0.128671969,,
4130,16.52,0.120380156,0.148797328,0.098596961,0.128674117,,
4131,16.524,0.120389578,0.14880560937499998,0.098589992,0.12868307031249998,,
4132,16.528,0.120392766,0.14880798437499998,0.098582852,0.128684781,,
4133,16.532,0.12038984374999999,0.14880490624999998,0.098573531,0.128680555,,
4134,16.536,0.120385953,0.148801578,0.098562031,0.12867559374999998,,
4135,16.54,0.120388438,0.14880415624999999,0.098552102,0.12867693,,
4136,16.544,0.12039725781249999,0.148812109,0.098544859,0.128685281,,
4137,16.548,0.120399602,0.14881375,0.098539227,0.12868712499999999,,
4138,16.552,0.12039635156249999,0.14881076562499998,0.09853125,0.128683266,,
4139,16.556,0.120391891,0.148806984,0.098520758,0.128678477,,
4140,16.56,0.120394375,0.148809594,0.098512203,0.12868061718749998,,
4141,16.564,0.12040332031249999,0.148817781,0.098507008,0.128689469,,
4142,16.568,0.1204055,0.148819391,0.098501742,0.128691586,,
4143,16.572,0.12040171093749999,0.148815938,0.098493094,0.12868766406249998,,
4144,16.576,0.120397656,0.148812438,0.098481695,0.12868307031249998,,
4145,16.58,0.12040053906249999,0.14881503124999998,0.098472141,0.128685352,,
4146,16.584,0.12040959374999999,0.148823031,0.098465164,0.128694266,,
4147,16.588,0.120412211,0.14882475,0.098458063,0.128696852,,
4148,16.592,0.120409523,0.148821828,0.098447898,0.128693961,,
4149,16.596,0.12040573437499999,0.14881843749999998,0.098434758,0.128689641,,
4150,16.6,0.12040821874999999,0.148820828,0.098423891,0.12869182031249998,,
4151,16.604,0.120416938,0.148828734,0.098416484,0.128700539,,
4152,16.608,0.120419617,0.148830781,0.098409813,0.12870348437499998,,
4153,16.612,0.120416664,0.14882785937499998,0.098401195,0.128700469,,
4154,16.616,0.12041240624999999,0.148824172,0.098390531,0.12869618,,
4155,16.62,0.120415055,0.148826531,0.098380109,0.12869862499999998,,
4156,16.624,0.12042485156249999,0.14883520312499998,0.098370891,0.128708445,,
4157,16.628,0.120428367,0.14883768749999998,0.098360828,0.128711867,,
4158,16.632,0.120425789,0.148834875,0.098348859,0.128709117,,
4159,16.636,0.120422133,0.148831516,0.098335781,0.128705398,,
4160,16.64,0.120425086,0.148834469,0.098324891,0.128708352,,
4161,16.644,0.120434469,0.148842922,0.098317445,0.128717438,,
4162,16.648,0.12043725,0.14884462499999998,0.098310172,0.12872018,,
4163,16.652,0.120434305,0.148841516,0.098300078,0.128717164,,
4164,16.656,0.120430445,0.148838125,0.098289148,0.128713273,,
4165,16.66,0.120433063,0.148840547,0.098279961,0.128715922,,
4166,16.664,0.120441477,0.14884810937499998,0.098274227,0.128724375,,
4167,16.668,0.120443391,0.148849453,0.098269234,0.12872678906249999,,
4168,16.672,0.12044017187499999,0.14884610937499998,0.098262258,0.128723672,,
4169,16.676,0.12043617968749999,0.14884228124999999,0.098253539,0.12871941406249998,,
4170,16.68,0.120437992,0.148844125,0.098246063,0.128721555,,
4171,16.684,0.120446375,0.148851469,0.098240969,0.128730641,,
4172,16.688,0.12044808593749999,0.148852047,0.098236375,0.128733625,,
4173,16.692,0.12044435937499999,0.148848281,0.098228398,0.12873161718749998,,
4174,16.696,0.120439602,0.14884403124999998,0.098218805,0.128728063,,
4175,16.7,0.120441211,0.148845531,0.098211398,0.12873078124999998,,
4176,16.704,0.12044955468749999,0.14885267187499998,0.09820707,0.128740297,,
4177,16.708,0.12045207031249999,0.148853984,0.098202648,0.128743648,,
4178,16.712,0.12044858593749999,0.148850234,0.098194563,0.128741039,,
4179,16.716,0.12044406249999999,0.14884584374999998,0.098184906,0.128737016,,
4180,16.72,0.12044573437499999,0.148847016,0.098177266,0.128739297,,
4181,16.724,0.12045425,0.148854125,0.098171469,0.12874841406249998,,
4182,16.728,0.12045656249999999,0.148855094,0.098165695,0.128751164,,
4183,16.732,0.120453008,0.148851234,0.098157219,0.128748078,,
4184,16.736,0.120448891,0.148847313,0.098146484,0.128744055,,
4185,16.74,0.12045177343749999,0.148849563,0.098137164,0.128747273,,
4186,16.744,0.120460555,0.148856703,0.098131031,0.128756727,,
4187,16.748,0.120462469,0.14885723437499998,0.098124992,0.128759141,,
4188,16.752,0.12045961718749999,0.148853813,0.098115406,0.12875675781249998,,
4189,16.756,0.12045552343749999,0.148849828,0.098104039,0.128753477,,
4190,16.76,0.12045780468749999,0.14885170312499998,0.098093516,0.128756523,,
4191,16.764,0.12046668749999999,0.14885904687499998,0.098086406,0.128765813,,
4192,16.768,0.120469508,0.148860563,0.098080172,0.128768797,,
4193,16.772,0.12046632,0.148857297,0.098070984,0.128766281,,
4194,16.776,0.120462063,0.148853406,0.098059617,0.128762531,,
4195,16.78,0.120464242,0.148855422,0.09805093,0.128765141,,
4196,16.784,0.120473023,0.148862969,0.098045672,0.128774461,,
4197,16.788,0.12047564062499999,0.148864406,0.098039969,0.128777344,,
4198,16.792,0.120472422,0.148860953,0.098030914,0.128774125,,
4199,16.796,0.120468164,0.14885734374999998,0.098020258,0.128770305,,
4200,16.8,0.12047078124999999,0.148859547,0.098011539,0.12877325781249999,,
4201,16.804,0.12047946093749999,0.148866828,0.098005938,0.128782172,,
4202,16.808,0.120481977,0.148868125,0.098000141,0.128785023,,
4203,16.812,0.12047893,0.14886431249999998,0.097990781,0.12878184374999999,,
4204,16.816,0.120474367,0.148859891,0.097980523,0.128777484,,
4205,16.82,0.120476578,0.14886209374999998,0.097971906,0.12878019531249998,,
4206,16.824,0.120485297,0.148869906,0.097965742,0.128789414,,
4207,16.828,0.120488148,0.148871719,0.097958297,0.12879210156249998,,
4208,16.832,0.120485531,0.148868531,0.097948508,0.128789414,,
4209,16.836,0.12048144531249999,0.14886475,0.097937211,0.128785898,,
4210,16.84,0.12048389062499999,0.148866891,0.097927586,0.128788844,,
4211,16.844,0.12049294531249999,0.14887470312499998,0.097920039,0.128798102,,
4212,16.848,0.120495695,0.148876453,0.097912563,0.12880111718749998,,
4213,16.852,0.120492336,0.14887303124999998,0.097902672,0.12879820312499998,,
4214,16.856,0.120488219,0.148869109,0.097891344,0.128794516,,
4215,16.86,0.12049046093749999,0.148871219,0.097881484,0.128797094,,
4216,16.864,0.12049904687499999,0.148878625,0.097874242,0.128806148,,
4217,16.868,0.120501461,0.148880063,0.097867641,0.12880893,,
4218,16.872,0.120498203,0.148876844,0.097857477,0.128806516,,
4219,16.876,0.12049414843749999,0.14887332812499998,0.097844937,0.128803234,,
4220,16.88,0.12049642968749999,0.148875469,0.097833805,0.128806148,,
4221,16.884,0.120505148,0.148882953,0.097826234,0.12881567187499998,,
4222,16.888,0.120507156,0.148883797,0.097818352,0.128818719,,
4223,16.892,0.12050393749999999,0.148880344,0.097807727,0.12881624218749999,,
4224,16.896,0.120499883,0.14887675,0.097795219,0.12881305468749998,,
4225,16.9,0.12050260156249999,0.148879234,0.097783953,0.128816273,,
4226,16.904,0.12051111718749999,0.148886469,0.097777117,0.128825625,,
4227,16.908,0.12051302343749999,0.14888731249999998,0.097769969,0.128828375,,
4228,16.912,0.12051018,0.148884297,0.097758844,0.128825195,,
4229,16.916,0.12050682,0.14888107812499998,0.097747008,0.128820836,,
4230,16.92,0.120509234,0.14888348437499999,0.09773832,0.128822945,,
4231,16.924,0.12051782,0.148891,0.097733531,0.12883082031249998,,
4232,16.928,0.120520234,0.148892234,0.09772843,0.128831594,,
4233,16.932,0.120516984,0.148888688,0.097721492,0.128827133,,
4234,16.936,0.120512828,0.14888482812499998,0.097713711,0.128822445,,
4235,16.94,0.12051514062499999,0.14888664062499998,0.097707812,0.128823852,,
4236,16.944,0.12052382031249999,0.14889398437499998,0.097704797,0.128831664,,
4237,16.948,0.120525695,0.14889457812499998,0.097701875,0.128832734,,
4238,16.952,0.12052194531249999,0.14889053124999999,0.097696883,0.128828477,,
4239,16.956,0.120517555,0.148886578,0.097690508,0.128823648,,
4240,16.96,0.12051993,0.148888688,0.09768575,0.128825695,,
4241,16.964,0.120528109,0.148895563,0.097684273,0.128833406,,
4242,16.968,0.12052978906249999,0.14889609374999999,0.097682898,0.128834375,,
4243,16.972,0.120525938,0.148892469,0.097678273,0.128830258,,
4244,16.976,0.120520969,0.148887953,0.097672242,0.12882543,,
4245,16.98,0.120522477,0.148889219,0.097668016,0.128827805,,
4246,16.984,0.12053035937499999,0.148896,0.097666375,0.12883716406249998,,
4247,16.988,0.120531836,0.148896734,0.097663992,0.128839875,,
4248,16.992,0.12052771093749999,0.14889257812499998,0.097659664,0.12883608593749998,,
4249,16.996,0.120522719,0.148887875,0.097653898,0.12883122656249998,,
4250,17,0.120524828,0.14888979687499998,0.097649539,0.128833375,,
4251,17.004,0.120533414,0.14889706249999998,0.097647297,0.128841789,,
4252,17.008,0.12053505468749999,0.148897906,0.097644844,0.128843867,,
4253,17.012,0.12053103124999999,0.148894156,0.097639852,0.128840008,,
4254,17.016,0.12052633593749999,0.14889009374999998,0.097633344,0.12883532,,
4255,17.02,0.12052804687499999,0.148891703,0.097628383,0.128837359,,
4256,17.024,0.120536227,0.148898813,0.097626406,0.12884621093749998,,
4257,17.028,0.120537938,0.148899813,0.097623258,0.128848492,,
4258,17.032,0.120534078,0.148896266,0.097618023,0.128845039,,
4259,17.036,0.12052911718749999,0.148892141,0.097611719,0.12884051562499999,,
4260,17.04,0.120531164,0.14889398437499998,0.097606891,0.128842961,,
4261,17.044,0.12053991406249999,0.148901859,0.097603945,0.128852281,,
4262,17.048,0.120541961,0.14890329687499998,0.097599516,0.12885479687499998,,
4263,17.052,0.12053867187499999,0.148900016,0.097591672,0.12885201562499998,,
4264,17.056,0.12053388281249999,0.14889579687499999,0.097581883,0.128847922,,
4265,17.06,0.120535789,0.148897609,0.097574375,0.12885057,,
4266,17.064,0.12054450781249999,0.148905141,0.097569883,0.128859688,,
4267,17.068,0.12054658593749999,0.148906453,0.097566188,0.12886160156249998,,
4268,17.072,0.120542867,0.148902797,0.097559586,0.128857844,,
4269,17.076,0.120538406,0.148898672,0.097551375,0.128853922,,
4270,17.08,0.12054024999999999,0.14890054687499998,0.097545203,0.12885674218749998,,
4271,17.084,0.12054879687499999,0.148908172,0.097540945,0.12886593,,
4272,17.088,0.12055057812499999,0.148909344,0.097537023,0.128868477,,
4273,17.092,0.12054682,0.14890589062499998,0.09753082,0.128865828,,
4274,17.096,0.12054185937499999,0.148901656,0.09752257,0.128861867,,
4275,17.1,0.12054393749999999,0.148903938,0.097516703,0.128864484,,
4276,17.104,0.120552016,0.148911313,0.097513516,0.128872898,,
4277,17.108,0.120553258,0.148912125,0.097510203,0.128874648,,
4278,17.112,0.120549266,0.14890870312499999,0.097503594,0.128871227,,
4279,17.116,0.12054484374999999,0.148904844,0.097494477,0.1288675,,
4280,17.12,0.12054658593749999,0.148906719,0.097488141,0.128870016,,
4281,17.124,0.12055476562499999,0.148914063,0.09748475,0.128879,,
4282,17.128,0.120556242,0.148914844,0.097481133,0.128881516,,
4283,17.132,0.120552586,0.148911422,0.097474258,0.12887866406249998,,
4284,17.136,0.120547656,0.148907359,0.097466477,0.128874781,,
4285,17.14,0.120549266,0.148909344,0.097461383,0.12887715624999999,,
4286,17.144,0.12055684374999999,0.14891631249999998,0.09745957,0.128885672,,
4287,17.148,0.12055828906249999,0.14891725,0.097456289,0.12888822656249999,,
4288,17.152,0.12055460156249999,0.14891385937499999,0.097450016,0.128885508,,
4289,17.156,0.120550172,0.148909906,0.097441937,0.12888185156249998,,
4290,17.16,0.120552086,0.148911922,0.097435398,0.128884836,,
4291,17.164,0.120559797,0.148919359,0.097432281,0.128893688,,
4292,17.168,0.120561102,0.148920328,0.09742893,0.128895531,,
4293,17.172,0.120557313,0.148916875,0.097422391,0.12889181249999998,,
4294,17.176,0.120552625,0.148912953,0.097414578,0.128887484,,
4295,17.18,0.120555,0.148915406,0.097407805,0.12888993,,
4296,17.184,0.120563656,0.148923156,0.097403984,0.128898211,,
4297,17.188,0.120565398,0.148924156,0.097400367,0.12889972656249998,,
4298,17.192,0.120561539,0.148920469,0.097394125,0.128896172,,
4299,17.196,0.120556477,0.148916375,0.097386352,0.128891172,,
4300,17.2,0.120558688,0.14891879687499998,0.097380586,0.128892617,,
4301,17.204,0.12056787499999999,0.14892684374999998,0.097378539,0.128899961,,
4302,17.208,0.12057008593749999,0.14892814062499998,0.09737532,0.128900531,,
4303,17.212,0.120566805,0.148924625,0.09736975,0.128895797,,
4304,17.216,0.120562578,0.148920703,0.097363453,0.128890406,,
4305,17.22,0.12056472656249999,0.14892275,0.097358453,0.128891477,,
4306,17.224,0.120572742,0.148930094,0.097357109,0.128898852,,
4307,17.228,0.12057438281249999,0.148930563,0.097355977,0.12889932031249998,,
4308,17.232,0.12057103124999999,0.148927078,0.097351719,0.12889493,,
4309,17.236,0.1205665,0.14892298437499998,0.097345344,0.128889836,,
4310,17.24,0.120568852,0.148924828,0.097340648,0.128891742,,
4311,17.244,0.12057736718749999,0.148932141,0.097338305,0.128900391,,
4312,17.248,0.12057874218749999,0.148932375,0.097336289,0.128903008,,
4313,17.252,0.12057514843749999,0.148928422,0.097331766,0.128900055,,
4314,17.256,0.12057103124999999,0.14892424999999998,0.097324828,0.128895938,,
4315,17.26,0.120573445,0.148926109,0.097318961,0.128898047,,
4316,17.264,0.12058111718749999,0.14893281249999998,0.09731718,0.128906094,,
4317,17.268,0.12058185937499999,0.14893240624999998,0.097315609,0.128907633,,
4318,17.272,0.120577734,0.148927875,0.097311586,0.128903984,,
4319,17.276,0.120572875,0.14892325,0.097306523,0.128899289,,
4320,17.28,0.120575117,0.148925094,0.097302969,0.128900797,,
4321,17.284,0.120583836,0.148932234,0.097302359,0.12890860937499998,,
4322,17.288,0.12058567968749999,0.14893270312499998,0.097301055,0.128909516,,
4323,17.292,0.12058202343749999,0.148928609,0.097296195,0.128905219,,
4324,17.296,0.12057783593749999,0.148924922,0.097290227,0.128900898,,
4325,17.3,0.120580516,0.148926938,0.09728607,0.128902977,,
4326,17.304,0.12058899999999999,0.148934141,0.097285133,0.128911289,,
4327,17.308,0.120590711,0.148934719,0.09728325,0.12891279687499999,,
4328,17.312,0.120586891,0.148930766,0.097279328,0.128908641,,
4329,17.316,0.12058235937499999,0.148926375,0.097273195,0.128903547,,
4330,17.32,0.120584039,0.148927781,0.097269203,0.128905258,,
4331,17.324,0.120591953,0.148934453,0.097268836,0.128913102,,
4332,17.328,0.12059302343749999,0.148934547,0.09726843,0.128914211,,
4333,17.332,0.120588797,0.148930094,0.09726625,0.128909914,,
4334,17.336,0.120584336,0.14892573437499998,0.097262328,0.128905492,,
4335,17.34,0.120586117,0.148927109,0.097260117,0.128907438,,
4336,17.344,0.12059392968749999,0.148933344,0.097261023,0.128915313,,
4337,17.348,0.120595,0.148933078,0.097261461,0.12891632,,
4338,17.352,0.120590977,0.14892851562499998,0.097259547,0.128911859,,
4339,17.356,0.120586281,0.148923891,0.097256359,0.12890666406249998,,
4340,17.36,0.120588063,0.148925266,0.097254352,0.12890847656249999,,
4341,17.364,0.120596039,0.148931797,0.097255758,0.128916352,,
4342,17.368,0.120597109,0.14893170312499998,0.097256594,0.128917289,,
4343,17.372,0.120592922,0.148927234,0.097253813,0.12891307,,
4344,17.376,0.12058832812499999,0.148922375,0.097248281,0.128908375,,
4345,17.38,0.12059027343749999,0.148924219,0.0972455,0.128910719,,
4346,17.384,0.12059832,0.148930859,0.097246469,0.128918797,,
4347,17.388,0.12059993,0.148930797,0.097246703,0.128919906,,
4348,17.392,0.120595742,0.148926344,0.097243891,0.128915484,,
4349,17.396,0.120591047,0.14892190624999999,0.097239695,0.128910656,,
4350,17.4,0.12059305468749999,0.148923313,0.097237891,0.128912461,,
4351,17.404,0.12060086718749999,0.14892951562499998,0.097239063,0.12892027343749998,,
4352,17.408,0.12060193749999999,0.148929125,0.097238898,0.12892135156249998,,
4353,17.412,0.120597719,0.148924563,0.097234875,0.128917258,,
4354,17.416,0.12059322656249999,0.148920063,0.097228766,0.128912898,,
4355,17.42,0.12059533593749999,0.148921813,0.097223672,0.128915383,,
4356,17.424,0.12060371874999999,0.14892892187499998,0.097221625,0.128923961,,
4357,17.428,0.120605227,0.148929453,0.097220352,0.128925711,,
4358,17.432,0.12060143749999999,0.14892535937499998,0.097216461,0.128922289,,
4359,17.436,0.12059678124999999,0.148920969,0.09721043,0.128917828,,
4360,17.44,0.120598625,0.148922375,0.097206477,0.12891984374999998,,
4361,17.444,0.120606438,0.14892881249999998,0.097204961,0.128927719,,
4362,17.448,0.120607641,0.148929156,0.097202789,0.128929258,,
4363,17.452,0.120603617,0.148925094,0.097198125,0.12892553906249998,,
4364,17.456,0.12059919531249999,0.14892090624999998,0.097192289,0.128921117,,
4365,17.46,0.120600969,0.148922313,0.097188438,0.128923023,,
4366,17.464,0.12060941406249999,0.14892962499999998,0.097187023,0.128931672,,
4367,17.468,0.120610391,0.14892962499999998,0.097184547,0.128933219,,
4368,17.472,0.120606063,0.148924969,0.097179719,0.128929164,,
4369,17.476,0.120601742,0.148920531,0.097173313,0.128924766,,
4370,17.48,0.120604625,0.14892298437499998,0.097167781,0.128927555,,
4371,17.484,0.120612867,0.148930188,0.097165031,0.12893579687499998,,
4372,17.488,0.12061438281249999,0.148930828,0.097162852,0.128937172,,
4373,17.492,0.12061102343749999,0.148927344,0.097157289,0.12893374999999999,,
4374,17.496,0.120606398,0.148923188,0.097150586,0.128929195,,
4375,17.5,0.12060841406249999,0.148925,0.097144547,0.128931406,,
4376,17.504,0.120616695,0.148931969,0.097141031,0.128940125,,
4377,17.508,0.12061853906249999,0.148932531,0.097136,0.128942133,,
4378,17.512,0.120615188,0.14892865624999999,0.097127852,0.12893885156249998,,
4379,17.516,0.12061099218749999,0.14892476562499998,0.097118969,0.12893482812499998,,
4380,17.52,0.120613109,0.14892673437499998,0.097111594,0.128937406,,
4381,17.524,0.120621586,0.148934016,0.097106227,0.12894632812499998,,
4382,17.528,0.12062360156249999,0.148934953,0.097100625,0.128948508,,
4383,17.532,0.12062014843749999,0.148931203,0.097092617,0.128945055,,
4384,17.536,0.12061605468749999,0.148927344,0.097083094,0.128940727,,
4385,17.54,0.12061840624999999,0.14892951562499998,0.097075547,0.128943445,,
4386,17.544,0.120627117,0.148937063,0.097070586,0.128952531,,
4387,17.548,0.120629102,0.14893796874999998,0.097065055,0.128954305,,
4388,17.552,0.12062521093749999,0.148933844,0.097058383,0.128950414,,
4389,17.556,0.120620914,0.14893003124999998,0.097050367,0.12894662499999998,,
4390,17.56,0.12062360156249999,0.148932266,0.097043563,0.12894951562499998,,
